GME00123466,19320716,PRCP,0,,,E,
GME00123466,19320717,PRCP,0,,,E,
GME00123466,19320718,PRCP,0,,,E,
GME00123466,19320719,PRCP,0,,,E,
GME00123466,19320720,PRCP,0,,,E,
GME00123466,19320721,PRCP,5,,,E,
GME00123466,19320722,PRCP,0,,,E,
GME00123466,19320723,PRCP,49,,,E,
GME00123466,19320724,PRCP,0,,,E,
GME00123466,19320725,PRCP,31,,,E,
GME00123466,19320726,PRCP,16,,,E,
GME00123466,19320727,PRCP,18,,,E,
GME00123466,19320728,PRCP,0,,,E,
GME00123466,19320729,PRCP,0,,,E,
GME00123466,19320730,PRCP,0,,,E,
GME00123466,19320731,PRCP,0,,,E,
GME00123466,19320801,PRCP,278,,,E,
GME00123466,19320802,PRCP,0,,,E,
GME00123466,19320803,PRCP,41,,,E,
GME00123466,19320804,PRCP,21,,,E,
GME00123466,19320805,PRCP,28,,,E,
GME00123466,19320806,PRCP,0,,,E,
GME00123466,19320807,PRCP,0,,,E,
GME00123466,19320808,PRCP,0,,,E,
GME00123466,19320809,PRCP,0,,,E,
GME00123466,19320810,PRCP,0,,,E,
GME00123466,19320811,PRCP,0,,,E,
GME00123466,19320812,PRCP,0,,,E,
GME00123466,19320813,PRCP,0,,,E,
GME00123466,19320814,PRCP,0,,,E,
GME00123466,19320815,PRCP,0,,,E,
GME00123466,19320816,PRCP,0,,,E,
GME00123466,19320817,PRCP,0,,,E,
GME00123466,19320818,PRCP,0,,,E,
GME00123466,19320819,PRCP,0,,,E,
GME00123466,19320820,PRCP,0,,,E,
GME00123466,19320821,PRCP,0,,,E,
GME00123466,19320822,PRCP,18,,,E,
GME00123466,19320823,PRCP,0,,,E,
GME00123466,19320824,PRCP,0,,,E,
GME00123466,19320825,PRCP,0,,,E,
GME00123466,19320826,PRCP,0,,,E,
GME00123466,19320827,PRCP,0,,,E,
GME00123466,19320828,PRCP,0,,,E,
GME00123466,19320829,PRCP,0,,,E,
GME00123466,19320830,PRCP,64,,,E,
GME00123466,19320831,PRCP,0,,,E,
GME00123466,19320901,PRCP,0,,,E,
GME00123466,19320902,PRCP,0,,,E,
GME00123466,19320903,PRCP,0,,,E,
GME00123466,19320904,PRCP,0,,,E,
GME00123466,19320905,PRCP,0,,,E,
GME00123466,19320906,PRCP,0,,,E,
GME00123466,19320907,PRCP,0,,,E,
GME00123466,19320908,PRCP,0,,,E,
GME00123466,19320909,PRCP,0,,,E,
GME00123466,19320910,PRCP,38,,,E,
GME00123466,19320911,PRCP,3,,,E,
GME00123466,19320912,PRCP,0,,,E,
GME00123466,19320913,PRCP,0,,,E,
GME00123466,19320914,PRCP,0,,,E,
GME00123466,19320915,PRCP,0,,,E,
GME00123466,19320916,PRCP,0,,,E,
GME00123466,19320917,PRCP,0,,,E,
GME00123466,19320918,PRCP,26,,,E,
GME00123466,19320919,PRCP,45,,,E,
GME00123466,19320920,PRCP,71,,,E,
GME00123466,19320921,PRCP,0,,,E,
GME00123466,19320922,PRCP,72,,,E,
GME00123466,19320923,PRCP,48,,,E,
GME00123466,19320924,PRCP,50,,,E,
GME00123466,19320925,PRCP,11,,,E,
GME00123466,19320926,PRCP,58,,,E,
GME00123466,19320927,PRCP,68,,,E,
